Product_ID,Product_Name,Category,Brand,Price,List_Price,Rating,Reviews,BestSeller,Prime,AmazonChoice,Stock,Status,Image_URL,Description
B0K3ZEZQAC,"National Salted Butter, 200g Block",Grocery,National,3.9,3.9,3.8,572,False,False,False,191,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality National Salted Butter, 200g Block, pairs well with bread, cereal, tea and coffee."
B0IEIXWC4R,"Nestle Unsalted Butter, 200g Block",Grocery,Nestle,3.95,5.33,4.6,329,False,False,False,290,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Fresh quality Nestle Unsalted Butter, 200g Block, pairs well with bread, cereal, tea and coffee."
B0UGYSM8T2,"Britannia Cheddar Cheese Block, 200g",Grocery,Britannia,4.79,5.43,4.1,589,False,True,False,239,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Fresh quality Britannia Cheddar Cheese Block, 200g, pairs well with bread, cereal, tea and coffee."
B02M0W10LB,"Dairy Fresh Mozzarella Cheese Shredded, 200g",Grocery,Dairy Fresh,6.16,7.53,3.6,272,False,True,False,211,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Dairy Fresh Mozzarella Cheese Shredded, 200g, pairs well with bread, cereal, tea and coffee."
B0GEZ7BH25,"Britannia Processed Cheese Slices, 10pk",Grocery,Britannia,3.35,3.35,4.2,295,False,False,False,257,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Britannia Processed Cheese Slices, 10pk, pairs well with bread, cereal, tea and coffee."
B0XK5BXJ2P,"National Plain Yogurt, 400g Tub",Grocery,National,2.42,2.42,3.6,223,False,False,False,298,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Fresh quality National Plain Yogurt, 400g Tub, pairs well with bread, cereal, tea and coffee."
B0R7S20CV3,"Britannia Greek Yogurt, 500g Tub",Grocery,Britannia,3.99,3.99,4.2,10,False,False,True,193,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Britannia Greek Yogurt, 500g Tub, pairs well with bread, cereal, tea and coffee."
B0YMB5M9J9,"National Flavored Yogurt Cups, 4pk",Grocery,National,3.71,4.41,4.2,45,False,False,False,248,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Fresh quality National Flavored Yogurt Cups, 4pk, pairs well with bread, cereal, tea and coffee."
B0V2BC2NNU,"Amul Paneer / Cottage Cheese, 200g",Grocery,Amul,3.54,4.5,3.8,12,False,False,False,101,Available,https://images.pexels.com/photos/10391653/pexels-photo-10391653.jpeg,"Fresh quality Amul Paneer / Cottage Cheese, 200g, pairs well with bread, cereal, tea and coffee."
B0OXIE0RNU,"Britannia Whipping Cream, 250ml",Grocery,Britannia,3.62,4.5,4.3,404,False,False,False,59,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Britannia Whipping Cream, 250ml, pairs well with bread, cereal, tea and coffee."
B0CGZ9389Y,"National Low-Fat Milk, 1L Carton",Grocery,National,2.7,3.53,3.8,150,False,True,False,271,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Fresh quality National Low-Fat Milk, 1L Carton, pairs well with bread, cereal, tea and coffee."
B0W2SEHE2A,"Anchor Buttermilk, 500ml",Grocery,Anchor,1.63,1.63,4.8,284,False,False,False,100,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Anchor Buttermilk, 500ml, pairs well with bread, cereal, tea and coffee."
B0ZROOUELC,"Dairy Fresh Cream Cheese, 200g Tub",Grocery,Dairy Fresh,4.83,4.83,4.1,952,False,True,False,64,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Fresh quality Dairy Fresh Cream Cheese, 200g Tub, pairs well with bread, cereal, tea and coffee."
B0S53SKF7I,"Britannia Ghee (Clarified Butter), 500ml",Grocery,Britannia,8.05,11.16,3.8,114,False,False,False,113,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Britannia Ghee (Clarified Butter), 500ml, pairs well with bread, cereal, tea and coffee."
B0TSG7FXZV,"Amul Skimmed Milk Powder, 500g",Grocery,Amul,5.63,5.63,4.0,211,False,True,False,160,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Fresh quality Amul Skimmed Milk Powder, 500g, pairs well with bread, cereal, tea and coffee."
B0OXRWK8R2,"Amul String Cheese Snack Pack, 6pk",Grocery,Amul,4.16,4.16,4.6,563,False,False,False,155,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Fresh quality Amul String Cheese Snack Pack, 6pk, pairs well with bread, cereal, tea and coffee."
B0HVLZ049E,"National Condensed Milk, 400g Can",Grocery,National,3.03,3.03,4.2,103,False,False,False,100,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality National Condensed Milk, 400g Can, pairs well with bread, cereal, tea and coffee."
B0B85P8637,"Anchor Evaporated Milk, 400g Can",Grocery,Anchor,2.52,3.16,3.8,32,False,False,False,156,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Fresh quality Anchor Evaporated Milk, 400g Can, pairs well with bread, cereal, tea and coffee."
B0DOQIVBKV,"Bunge White Sandwich Bread, 400g Loaf",Grocery,Bunge,2.03,2.58,4.2,136,False,False,False,275,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Bunge White Sandwich Bread, 400g Loaf, great with butter, cheese, jam or a hot cup of tea."
B0NOBBUNKN,"Harvest Gold Whole Wheat Bread, 400g Loaf",Grocery,Harvest Gold,2.23,2.23,3.9,70,False,True,False,240,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Harvest Gold Whole Wheat Bread, 400g Loaf, great with butter, cheese, jam or a hot cup of tea."
B0N9UNFVOB,"English Oven Multigrain Bread, 400g Loaf",Grocery,English Oven,2.25,2.25,3.7,1061,False,True,True,80,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Freshly baked quality English Oven Multigrain Bread, 400g Loaf, great with butter, cheese, jam or a hot cup of tea."
B0SLWF90KM,"Bunge Burger Buns, 6pk",Grocery,Bunge,2.37,2.37,4.4,660,False,False,False,285,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Bunge Burger Buns, 6pk, great with butter, cheese, jam or a hot cup of tea."
B0OL65WVJX,"English Oven Hot Dog Buns, 8pk",Grocery,English Oven,2.27,2.27,3.7,401,False,True,False,208,Available,https://images.pexels.com/photos/10391653/pexels-photo-10391653.jpeg,"Freshly baked quality English Oven Hot Dog Buns, 8pk, great with butter, cheese, jam or a hot cup of tea."
B0B8DALFYO,"Britannia Dinner Rolls, 8pk",Grocery,Britannia,2.78,3.65,4.5,820,False,True,False,214,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Britannia Dinner Rolls, 8pk, great with butter, cheese, jam or a hot cup of tea."
B0G6MM1ZXY,"Britannia Digestive Biscuits, 250g",Grocery,Britannia,2.14,2.76,4.0,651,False,False,True,264,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Britannia Digestive Biscuits, 250g, great with butter, cheese, jam or a hot cup of tea."
B0YRRU7ZKU,"Bunge Cream Cracker Biscuits, 200g",Grocery,Bunge,2.17,2.58,4.5,82,False,False,False,172,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Bunge Cream Cracker Biscuits, 200g, great with butter, cheese, jam or a hot cup of tea."
B0ZMPJRHT7,"Modern Chocolate Chip Cookies, 300g",Grocery,Modern,3.56,3.56,4.0,892,False,True,False,94,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Freshly baked quality Modern Chocolate Chip Cookies, 300g, great with butter, cheese, jam or a hot cup of tea."
B0TWBOZD1A,"Bunge Oatmeal Raisin Cookies, 300g",Grocery,Bunge,2.74,2.74,4.5,310,False,True,False,142,Available,https://images.pexels.com/photos/10391653/pexels-photo-10391653.jpeg,"Freshly baked quality Bunge Oatmeal Raisin Cookies, 300g, great with butter, cheese, jam or a hot cup of tea."
B08LX6DUT0,"Modern Butter Cookies Tin, 400g",Grocery,Modern,5.63,5.63,3.9,658,False,False,False,263,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Freshly baked quality Modern Butter Cookies Tin, 400g, great with butter, cheese, jam or a hot cup of tea."
B0R7875AUD,"Bunge Croissants, 4pk",Grocery,Bunge,3.63,3.63,4.1,905,False,False,False,38,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Freshly baked quality Bunge Croissants, 4pk, great with butter, cheese, jam or a hot cup of tea."
B04QGEFQJG,"Harvest Gold Bagels Plain, 6pk",Grocery,Harvest Gold,3.35,3.35,4.8,153,False,False,False,288,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Freshly baked quality Harvest Gold Bagels Plain, 6pk, great with butter, cheese, jam or a hot cup of tea."
B0OPLOD9R7,"Harvest Gold Tortilla Wraps, 8pk",Grocery,Harvest Gold,3.12,3.12,4.4,46,False,False,False,109,Available,https://images.pexels.com/photos/3341067/pexels-photo-3341067.jpeg,"Freshly baked quality Harvest Gold Tortilla Wraps, 8pk, great with butter, cheese, jam or a hot cup of tea."
B0AXYCELOS,"Harvest Gold Pita Bread, 6pk",Grocery,Harvest Gold,2.38,2.81,4.5,103,False,True,False,188,Available,https://images.pexels.com/photos/20008782/pexels-photo-20008782.jpeg,"Freshly baked quality Harvest Gold Pita Bread, 6pk, great with butter, cheese, jam or a hot cup of tea."
B0EF0VOTQT,"Britannia Rusk / Toast, 200g",Grocery,Britannia,2.11,2.11,3.9,222,False,False,False,208,Available,https://images.pexels.com/photos/10391653/pexels-photo-10391653.jpeg,"Freshly baked quality Britannia Rusk / Toast, 200g, great with butter, cheese, jam or a hot cup of tea."
B0N7E36HTF,"Bunge Marie Biscuits, 250g",Grocery,Bunge,1.68,1.68,4.3,681,False,False,False,61,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Bunge Marie Biscuits, 250g, great with butter, cheese, jam or a hot cup of tea."
B03QSQCQ30,"Britannia Sourdough Bread Loaf, 500g",Grocery,Britannia,4.52,4.52,4.3,788,True,True,False,270,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Britannia Sourdough Bread Loaf, 500g, great with butter, cheese, jam or a hot cup of tea."
B0C97C7BO1,"Harvest Gold Ginger Snap Cookies, 250g",Grocery,Harvest Gold,3.18,3.18,4.0,2,False,True,False,57,Available,https://images.pexels.com/photos/10281119/pexels-photo-10281119.jpeg,"Freshly baked quality Harvest Gold Ginger Snap Cookies, 250g, great with butter, cheese, jam or a hot cup of tea."
B0XTXMGTT0,"Harvest Gold Wafer Biscuits, 150g",Grocery,Harvest Gold,2.29,3.21,4.5,285,False,True,False,213,Available,https://images.pexels.com/photos/10391653/pexels-photo-10391653.jpeg,"Freshly baked quality Harvest Gold Wafer Biscuits, 150g, great with butter, cheese, jam or a hot cup of tea."
B0T3IMJ70E,"Kelloggs Corn Flakes Cereal, 500g",Grocery,Kelloggs,3.86,3.86,4.3,216,False,False,False,257,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Wholesome quality Kelloggs Corn Flakes Cereal, 500g, a breakfast staple that pairs with milk, bread or toast."
B0VQY5IBPT,"Kissan Chocolate Cereal, 400g",Grocery,Kissan,4.18,4.18,3.7,100,False,True,False,28,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Kissan Chocolate Cereal, 400g, a breakfast staple that pairs with milk, bread or toast."
B03I59SOJU,"Quaker Muesli with Nuts and Fruit, 500g",Grocery,Quaker,5.01,6.92,4.6,51,False,False,False,183,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Wholesome quality Quaker Muesli with Nuts and Fruit, 500g, a breakfast staple that pairs with milk, bread or toast."
B02LOFN1R4,"Quaker Rolled Oats, 1kg",Grocery,Quaker,3.94,4.98,4.5,164,False,False,False,196,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Wholesome quality Quaker Rolled Oats, 1kg, a breakfast staple that pairs with milk, bread or toast."
B0EIHX74D0,"Quaker Instant Oatmeal Packets, 10pk",Grocery,Quaker,4.87,4.87,4.3,1145,False,False,False,231,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Quaker Instant Oatmeal Packets, 10pk, a breakfast staple that pairs with milk, bread or toast."
B010UR5L8A,"Kelloggs Granola Cereal, 450g",Grocery,Kelloggs,4.76,4.76,3.8,156,False,False,False,40,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Kelloggs Granola Cereal, 450g, a breakfast staple that pairs with milk, bread or toast."
B0OILKQXLM,"Kelloggs Strawberry Jam, 340g Jar",Grocery,Kelloggs,3.47,3.47,4.5,292,True,False,False,144,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Wholesome quality Kelloggs Strawberry Jam, 340g Jar, a breakfast staple that pairs with milk, bread or toast."
B0HLB50ATV,"Kissan Mixed Fruit Jam, 340g Jar",Grocery,Kissan,2.63,2.63,4.0,485,False,False,False,260,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Wholesome quality Kissan Mixed Fruit Jam, 340g Jar, a breakfast staple that pairs with milk, bread or toast."
B0YJ38XRG2,"Kissan Orange Marmalade, 340g Jar",Grocery,Kissan,2.98,3.47,4.5,180,False,False,False,145,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Kissan Orange Marmalade, 340g Jar, a breakfast staple that pairs with milk, bread or toast."
B0S4C3BAEW,"Quaker Creamy Peanut Butter, 500g Jar",Grocery,Quaker,5.02,7.12,4.8,1427,False,False,False,297,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Quaker Creamy Peanut Butter, 500g Jar, a breakfast staple that pairs with milk, bread or toast."
B0TOAZTKSZ,"Quaker Crunchy Peanut Butter, 500g Jar",Grocery,Quaker,3.82,4.65,3.6,1312,False,False,False,267,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Wholesome quality Quaker Crunchy Peanut Butter, 500g Jar, a breakfast staple that pairs with milk, bread or toast."
B0M2C8QIZK,"Quaker Honey, 350g Jar",Grocery,Quaker,4.75,5.39,3.9,116,False,False,False,118,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Quaker Honey, 350g Jar, a breakfast staple that pairs with milk, bread or toast."
B0C4XL9967,"Kelloggs Maple Syrup, 250ml",Grocery,Kelloggs,5.23,6.72,4.5,275,False,False,False,48,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Kelloggs Maple Syrup, 250ml, a breakfast staple that pairs with milk, bread or toast."
B0YKTXG4AH,"Quaker Bran Flakes Cereal, 450g",Grocery,Quaker,4.16,4.16,4.8,143,False,True,False,263,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Quaker Bran Flakes Cereal, 450g, a breakfast staple that pairs with milk, bread or toast."
B0N02YC0MD,"Kissan Nutella Chocolate Hazelnut Spread, 400g",Grocery,Kissan,6.36,8.2,4.3,134,False,False,False,219,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Wholesome quality Kissan Nutella Chocolate Hazelnut Spread, 400g, a breakfast staple that pairs with milk, bread or toast."
B0W2QITNGV,"National Basmati Rice, 5kg Bag",Grocery,National,9.36,9.36,4.0,15,False,False,False,223,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality National Basmati Rice, 5kg Bag, an everyday pantry staple for home cooking."
B0ZW0LDALM,"National Long Grain White Rice, 2kg",Grocery,National,5.04,5.9,3.8,376,False,True,False,57,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality National Long Grain White Rice, 2kg, an everyday pantry staple for home cooking."
B0MDVLNKND,"National Brown Rice, 1kg",Grocery,National,2.99,3.73,3.6,279,False,False,False,282,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality National Brown Rice, 1kg, an everyday pantry staple for home cooking."
B0FGJK2N7Z,"Barilla All-Purpose Flour, 2kg",Grocery,Barilla,2.89,3.53,3.9,21,False,True,False,91,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Barilla All-Purpose Flour, 2kg, an everyday pantry staple for home cooking."
B02LM349EL,"Barilla Whole Wheat Flour, 2kg",Grocery,Barilla,3.1,3.36,4.4,130,True,True,False,222,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Barilla Whole Wheat Flour, 2kg, an everyday pantry staple for home cooking."
B0RUIN3OEU,"Barilla Spaghetti Pasta, 500g",Grocery,Barilla,1.88,2.31,4.5,955,False,True,False,183,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Barilla Spaghetti Pasta, 500g, an everyday pantry staple for home cooking."
B0ZPKY32OR,"Everest Penne Pasta, 500g",Grocery,Everest,1.64,1.64,4.2,109,False,False,False,33,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Everest Penne Pasta, 500g, an everyday pantry staple for home cooking."
B09ROS7YT2,"Knorr Macaroni Pasta, 500g",Grocery,Knorr,1.69,1.69,3.7,62,False,False,False,236,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Knorr Macaroni Pasta, 500g, an everyday pantry staple for home cooking."
B0MXB9YO18,"Everest Marinara Pasta Sauce, 680g Jar",Grocery,Everest,3.63,3.63,4.5,268,False,False,False,75,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Everest Marinara Pasta Sauce, 680g Jar, an everyday pantry staple for home cooking."
B0HNQYYF9R,"National Alfredo Pasta Sauce, 450g Jar",Grocery,National,3.22,4.09,4.5,1697,False,False,False,285,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality National Alfredo Pasta Sauce, 450g Jar, an everyday pantry staple for home cooking."
B02SMDZQCB,"Del Monte Arrabbiata Pasta Sauce, 680g Jar",Grocery,Del Monte,4.19,5.81,4.0,110,False,True,False,92,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Del Monte Arrabbiata Pasta Sauce, 680g Jar, an everyday pantry staple for home cooking."
B0STLPQ2WG,"National Red Lentils (Masoor Dal), 1kg",Grocery,National,2.23,2.5,4.6,446,False,False,False,104,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality National Red Lentils (Masoor Dal), 1kg, an everyday pantry staple for home cooking."
B0AHKZ2U2T,"Del Monte Yellow Lentils (Toor Dal), 1kg",Grocery,Del Monte,2.87,2.87,4.2,573,False,False,False,121,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Del Monte Yellow Lentils (Toor Dal), 1kg, an everyday pantry staple for home cooking."
B0VWVM4W3Z,"McCormick Chickpeas, 800g Can",Grocery,McCormick,1.44,1.91,4.4,108,False,False,True,270,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality McCormick Chickpeas, 800g Can, an everyday pantry staple for home cooking."
B0SPENGWYX,"National Black Beans, 800g Can",Grocery,National,1.87,2.18,4.5,521,False,True,False,79,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality National Black Beans, 800g Can, an everyday pantry staple for home cooking."
B08RHNUXOR,"Everest Sunflower Cooking Oil, 1L",Grocery,Everest,3.25,3.73,4.7,183,False,False,False,250,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Everest Sunflower Cooking Oil, 1L, an everyday pantry staple for home cooking."
B0TGQ01TEE,"Tata Sampann Olive Oil Extra Virgin, 500ml",Grocery,Tata Sampann,7.47,8.15,4.0,400,False,True,False,132,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Tata Sampann Olive Oil Extra Virgin, 500ml, an everyday pantry staple for home cooking."
B0D31K9QM3,"McCormick Vegetable Cooking Oil, 1L",Grocery,McCormick,3.56,3.56,4.9,401,False,False,False,245,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality McCormick Vegetable Cooking Oil, 1L, an everyday pantry staple for home cooking."
B0PW232UTV,"National Mustard Cooking Oil, 1L",Grocery,National,4.44,6.13,4.4,306,False,False,False,199,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality National Mustard Cooking Oil, 1L, an everyday pantry staple for home cooking."
B0D82795E5,"McCormick White Granulated Sugar, 1kg",Grocery,McCormick,2.19,2.83,4.5,37,False,False,False,283,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality McCormick White Granulated Sugar, 1kg, an everyday pantry staple for home cooking."
B0JOQW5DSK,"Fortune Brown Sugar, 1kg",Grocery,Fortune,2.37,2.37,4.4,721,False,False,False,221,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Fortune Brown Sugar, 1kg, an everyday pantry staple for home cooking."
B0XMCTHPHJ,"Tata Sampann Table Salt, 1kg",Grocery,Tata Sampann,1.28,1.38,4.2,154,False,False,False,67,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality Tata Sampann Table Salt, 1kg, an everyday pantry staple for home cooking."
B0BW4A7FQ9,"McCormick Rock Salt, 500g",Grocery,McCormick,1.58,2.2,4.6,82,False,False,False,195,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Kitchen essential quality McCormick Rock Salt, 500g, an everyday pantry staple for home cooking."
B0JXJN6FOK,"Barilla Garam Masala Spice Blend, 100g",Grocery,Barilla,3.0,3.0,4.8,16,True,True,False,174,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Barilla Garam Masala Spice Blend, 100g, an everyday pantry staple for home cooking."
B0IYAZ39PE,"Barilla Turmeric Powder, 200g",Grocery,Barilla,2.19,2.44,3.8,357,False,False,False,129,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality Barilla Turmeric Powder, 200g, an everyday pantry staple for home cooking."
B0KN35XYCU,"Barilla Red Chili Powder, 200g",Grocery,Barilla,2.28,2.28,4.1,452,False,True,False,72,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Kitchen essential quality Barilla Red Chili Powder, 200g, an everyday pantry staple for home cooking."
B0PH6FE0MP,"Fortune Cumin Seeds, 100g",Grocery,Fortune,1.85,1.85,4.4,6,False,False,False,97,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality Fortune Cumin Seeds, 100g, an everyday pantry staple for home cooking."
B04XKSS0KB,"Barilla Black Pepper Whole, 100g",Grocery,Barilla,2.86,3.67,4.5,287,False,False,False,165,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality Barilla Black Pepper Whole, 100g, an everyday pantry staple for home cooking."
B097E4UNY1,"Tata Sampann Mixed Herbs Seasoning, 50g",Grocery,Tata Sampann,2.39,3.15,4.9,102,False,False,False,56,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality Tata Sampann Mixed Herbs Seasoning, 50g, an everyday pantry staple for home cooking."
B0KZ1POXTF,"Tilda Vegetable Stock Cubes, 12pk",Grocery,Tilda,2.9,3.36,4.1,414,False,False,False,50,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Kitchen essential quality Tilda Vegetable Stock Cubes, 12pk, an everyday pantry staple for home cooking."
B0W4YCZ04C,"Nescafe Black Tea Bags, 100pk",Grocery,Nescafe,2.6,2.6,4.1,76,False,False,False,99,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Refreshing quality Nescafe Black Tea Bags, 100pk, a household beverage staple ideal for daily use."
B00EZZF8S2,"Tropicana Green Tea Bags, 50pk",Grocery,Tropicana,3.17,3.17,4.6,469,False,True,False,48,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Refreshing quality Tropicana Green Tea Bags, 50pk, a household beverage staple ideal for daily use."
B06MPSJ9WR,"Nescafe Chamomile Herbal Tea, 30pk",Grocery,Nescafe,3.47,4.75,3.8,195,False,False,False,157,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Refreshing quality Nescafe Chamomile Herbal Tea, 30pk, a household beverage staple ideal for daily use."
B0DU0ISB5I,"Nescafe Loose Leaf Black Tea, 250g",Grocery,Nescafe,3.59,3.59,3.9,1104,False,True,True,105,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Refreshing quality Nescafe Loose Leaf Black Tea, 250g, a household beverage staple ideal for daily use."
B00PLOZJCN,"Nescafe Masala Chai Tea, 200g",Grocery,Nescafe,3.57,5.09,4.8,59,False,False,False,38,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Refreshing quality Nescafe Masala Chai Tea, 200g, a household beverage staple ideal for daily use."
B0QK4LTAHU,"Nestle Instant Coffee Granules, 200g Jar",Grocery,Nestle,7.75,10.68,3.7,166,False,False,False,43,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Refreshing quality Nestle Instant Coffee Granules, 200g Jar, a household beverage staple ideal for daily use."
B00T2F7ATW,"Nestle Ground Coffee Medium Roast, 340g",Grocery,Nestle,7.87,10.22,4.6,48,False,False,False,272,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Refreshing quality Nestle Ground Coffee Medium Roast, 340g, a household beverage staple ideal for daily use."
B0IRC9ZD76,"Lipton Coffee Pods, 24pk",Grocery,Lipton,11.8,15.61,4.3,1034,False,True,False,177,Available,https://images.pexels.com/photos/8108145/pexels-photo-8108145.jpeg,"Refreshing quality Lipton Coffee Pods, 24pk, a household beverage staple ideal for daily use."
B0WOVCXEK4,"Tropicana Decaf Instant Coffee, 100g",Grocery,Tropicana,6.75,9.72,4.3,839,False,False,False,63,Available,https://images.pexels.com/photos/19165528/pexels-photo-19165528.jpeg,"Refreshing quality Tropicana Decaf Instant Coffee, 100g, a household beverage staple ideal for daily use."
B02VFFQOT8,"Nestle Cold Brew Coffee Concentrate, 1L",Grocery,Nestle,9.0,11.23,3.9,119,False,True,False,139,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Refreshing quality Nestle Cold Brew Coffee Concentrate, 1L, a household beverage staple ideal for daily use."
B0ZVH4FZ8O,"Tropicana Orange Juice, 1L Carton",Grocery,Tropicana,2.9,3.26,4.0,431,False,False,False,100,Available,https://images.pexels.com/photos/6781594/pexels-photo-6781594.jpeg,"Refreshing quality Tropicana Orange Juice, 1L Carton, a household beverage staple ideal for daily use."
